text,date,likes,comments,reposts,url
"I was cold calling during my nephew's baptism yesterday. The priest, while holding my nephew underwater, asked me to put my phone away. I said `Father, which is more holy? Dunking a baby in water or closing a $2.3M enterprise deal?` With my nephew still submerged, he had no answer. During the sermon, I closed three deals from the back pew. My commission that day? $185K. Granted, my comp plan’s windfall clause would net that out to about $28k but whatever. The collection plate though? $347. After the service, the priest pulled me aside. He wanted tips on converting more souls. I gave him my Objection Handling Masterclass for free. Turns out even God's salespeople need better training. My nephew may have been baptized, but I was the one truly blessed that day.",2m,2297,98,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
hashtag # IBMPartner Everyone is talking about AI agents… But what about AI agents talking to other AI agents? With IBM watsonx Orchestrate you can do just that! hashtag # watsonx hashtag # WhatIsAI hashtag # Tech,2m,1143,96,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
Sometimes I like to talk about it more than I like to be about it. hashtag # sales,2m,1086,50,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
Please no autographs,2m,7626,193,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"Yesterday I did something I had never done in my baseball career: Hit a grand slam. I know what you’re thinking, “Really, Corp? With those thighs? You’re so cool and strong I bet you’ve hit 20 of em!” Yeah, no. I was a pitcher for most of my career. But here’s the real reason I’m posting this. I just had my first kiddo a month ago and this was his first game ever. Baseball is a huge part of my life even though I don't talk about it publicly too much. I’ve been playing on this same wood bat team for 10 years. Basically since I left independent minor league ball. It’s an 18+ adult league and now at the ripe age of 36, I feel old. “These kids, man!!!” This season I’ve started off in the tank. Perhaps it’s that the average age is 10-15 years my junior… Or maybe I’m just more tired these days from raising a small screaming potato. I’ve wondered if I’m washed up (obviously I am). But I just love it too much to quit. Still, I’m not used to not-dominating. Staring down the barrel of your athletic mortality is scary! Ask any athlete. The doubts had been creeping into my head. But then my wife Becca stepped in. “You need to hit mid-week if you want to keep up. I’ll go with you.” Now we go to the batting cages once a week for 30 minutes. She feeds the ball into the machine (4-seam grip of course) and BOOM… I get jammed by 78mph heaters lol. But yes, my 4-week post-partum wife gets in the batting cage with me and I smoke baseballs back at her. We do this every week now, while little-man gets Grandma time. Part of what made me so scared to have a kid was my fear that I would no longer be able to do the things that made me happy. Things like baseball. I was worried that my life would no longer be mine. And thanks to my wife, her family, and my family, that hasn’t been the case. I feel so fortunate to have such a strong support system around me. God knows I need it. I'm a prima donna. But, when I think about hitting that home run, I realize what made it special wasn’t the fact that it was worth 4 runs (though that was tight). It was because my support system was right there behind me: My wife and my son. I mean, literally, they shot the video above! But be it baseball or my weird/wild career path, they’ve always been behind me.",3m,1791,165,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"Well, there's a reason they are called `man's best friend` and not `man's best coworker.`",3m,1544,124,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"President’s Club, Winner’s Circle, or just “Club.” It’s that time of the year where companies send their top performing sales reps on an all expenses paid vacation/bender. Only the top dogs make it to Prez Club.",3m,1173,39,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"When the company wins, he wins!",3m,1532,43,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
Look I’m just trying to hit my quota okay?,3m,1464,56,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
I guess this is my life now. Two weeks in and I'm fully embracing the transition from Corporate Bro to Corporate Dad. While everyone talks about wanting to spoil their kids I do think giving my son an account list at age 1 is a little too early. He should learn to prospect for himself until at least age 2.,3m,1137,95,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"The Forecast Meeting. It’s where the Sales team has to tell their manager how much revenue they expect to close... And if their manager doesn’t like it, they’ll just tell their reps to close more. Because it’s that simple! 💸 hashtag # sales hashtag # forecasting",4m,1332,77,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"Hi everyone! After several years of creating content I’ve officially decided my talents are better served on the Sales floor. I’m completely out of touch so I’m only seeking a role in leadership and would appreciate your support. If you hear of any opportunities or just want to catch up, please send me a message or comment below. I’d love to reconnect. hashtag # OpenToWork About me & what I’m looking for: 💼 I’m looking for VP of Sales roles. 🌎 I’m open to companies where marketing actually does something. ⭐ I only want to work with sellers that don’t suck. 🍿Minimum OTE 850k + 2% equity",4m,6394,362,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"🚀 BIG LAUNCH ALERT 🚀 Every day there’s another AI Engineer, AI Doctor, AI Marketer… But you know the one job that nobody can AI-ify? Sales. Turns out that no matter how sick your AI product is, you still need real-life humans to actually sell it. *cough * 11x * cough * Enter, Hunter. Check it 👇",4m,1490,83,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
Where my Q1 quota crushers at??,5m,3508,287,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
Breaking barriers to ROI with the Lenovo Hybrid AI Advantage. hashtag # LenovoPartner hashtag # TheOffice hashtag # AIagent hashtag # HybridAI hashtag # comedy,5m,2121,115,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"🎬 BIG NEWS:  `S.A.D. Sales Are Dope` is officially a MOVIE on Amazon! 🎉 Yes, you read that right. And no, it didn't happen overnight... Here’s the painfully honest, slightly embarrassing, and ultimately triumphant story of how S.A.D. (Sales Are Dope) went from a silly social media sketch to... Well, a movie on Amazon. 2013 - Posted first ever Corp Bro video 2017 - Coined the acronym S.A.D.N.E.S.S. (Sales Are Dope Never Ever Stop Selling) and started writing a Corporate Bro TV pilot 2019 - Shot the self-financed pilot down in LA - It was SO BAD. Fun fact: We fired our director after day 1 and also somehow* cast literal porn-stars as extras… Early 2020 - Released the pilot during the heart of the pandemic via a Youtube premiere with 3,000 people watching it together virtually. 2020-2021 - Wrote and wrote and wrote and finally finished a fully reworked season of SAD 2022 - Raised/financed ~$500k and shot the 8 episode web series (shoutout Bravado & Scratchpad ) 2023 - Released the full series on Youtube and hosted a premiere in SF 2024 - Amazon asked if we’d considered a film-cut version of SAD (luckily we had) 2025 - SAD gets picked up on Amazon as a movie! Here's the thing. We never did this for money (SAD is still deep in the red). We never even had a proper marketing plan (oops). We just had this need in our souls to create something authentic about the insanity and pain of working in Sales. And while we didn't make the next Office Space or Glengarry Glen Ross, we made SOMETHING. And now? It's a real movie. Still feels surreal typing that. To everyone who supported this journey, many of you right here on Linkedin- appreciate ya. To Ben who's been there since day one - couldn’t have done it without you. Biggest lesson? Don't wait for permission. Don't wait for perfect conditions. Just make the thing you want to make. Because sometimes that one-minute video turns into a movie on Amazon. 🎬 `S.A.D. Sales Are Dope` - now streaming on Amazon Prime: https://lnkd.in/eyCafFjV",5m,4555,324,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"Yo mom, wake up! The first 30 seconds of the new Netflix drama about the Ripping/Deel scandal just dropped! hashtag # Deel hashtag # Rippling hashtag # CorporateEspionage",5m,1781,104,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
Deel vs Rippling: Corporate Espionage Edition.,5m,4183,188,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
The insufferable Sales Rep.,5m,2922,170,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
Private Equity - the final boss.,5m,2057,115,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"Yesterday I found myself back Stanford University Graduate School of Business 's campus —not as the anxiety-ridden student I once was, but as the battle-scarred entertainment veteran I've become. 🎓⚡ When I sat in those seats years ago, I secretly wondered if I'd ever be `good enough` to be invited back. Would my experience be considered worth sharing with students? I wasn't going to be the startup founder with a billion dollar idea, and I certainly wasn't going to be the executive of some publicly traded company. Our panel topic? `The business of creative.` My unofficial subtitle: `How to endure creative heartbreak and still show up tomorrow.` The truth bombs we dropped that weren't in the brochure: --Every idea/project/concept you have becomes sell-job first. --That project you're passionate about? Expect to fight for it for YEARS. --Your brilliant idea will be murdered by millions of anonymous online opinions. --The most successful people aren't necessarily the most talented—they're the ones who refused to quit after failure number 89. KEEP WRITING. Watching those polished MBA faces absorb the unfiltered reality of our industry was both terrifying and deeply satisfying. Some looked horrified. Others leaned in. And some will go back to McKinsey. The entertainment business remains the most tumultuous, heartbreaking, and inexplicably rewarding career path I've ever encountered. It's a constant cycle of `I'm not good enough` followed by `Maybe I am` followed by `I definitely am not`—on endless repeat. Yet here I was, standing where I once sat, proof that surviving the chaos eventually becomes its own kind of credential. At this point in my career I've spoken in front of tens of thousands of people. But no SKO or conference feels quite like getting to go back to your alma mater -- this time facing the student instead of being one. Thank you GSB for the opportunity.",6m,3079,134,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"If you forgot a Valentine's Day card for the corporate human in your life, try one of these!",6m,2084,87,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"Sure the Super Bowl was a horribly boring game, but at least I also lost a bunch of money! Super Bowl Squares, prop bets, parlays... when will I learn that putting money into online sports gambling accounts is the same thing as flushing it down a literal toilet. `Invest in what you know,` they say. The amount of time I've spent playing, watching, or reading about sports over the course of the past 30 years is frankly embarrassing and yet, I still don't know enough to win a single bet, ever in my life. Anywho, I'm doing great so let's get into... This Week's Pipin' 🔥⛺️ (Hot 'Tent) 🪓 Workday Lays Off 1,750 Employees Despite 15% Revenue Growth 🎤 Kendrick Performs Super Bowl For... No Money? 🥚 $40K Egg Heist in Pennsylvania. Egg Bandits Are Still At-Large. 🧠 More big brain news stories for you geniuses who subscribe to this newsletter... hashtag # News hashtag # SillyValleyNews hashtag # Eggs hashtag # Kendrick hashtag # Workday hashtag # Doximity",6m,71,3,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
Happy Ears: It’s when a Sales Rep stops listening to their prospects and hears only what they want to. This terrible affliction that can affect even the best sales reps. hashtag # HappyEars hashtag # SalesRepLife hashtag # SalesAreDope hashtag # SADNESS,6m,3290,154,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"Our so-called boss may own the clock that taunts you from the wall, but, my friends, the hour is yours! A new episode of Severance Season 2 drops tomorrow on Apple TV+! hashtag # AppleTVPlusPartner hashtag # Severance hashtag # WFH hashtag # SeveranceCoded",6m,2358,133,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"Even if you're not a basketball fan, you probably heard that Luka Doncic was traded for Anthony Davis this past weekend. But just in case you're not grasping the impact of the most shocking trade in NBA history, I'll break it down for you in terms you'll understand: 1. Apple trades Steve Jobs to Microsoft in his prime for John Sculley. A more established but injury-prone executive with a proven championship pedigree. We all saw how that turned out. 2. China trades DeepSeek founder Liang Wenfeng for whoever the CEO of IBM is. This isn't happening, but can you imagine? 3. Suckle trades Corporate Bro - a young, sexy, top-performing account executive with limitless potential - to Beej for a mid-level manager whose best deals are behind him. Too unrealistic for a Season 2 subplot. `The future to me is 3-4 years from now. 10 years from now, they'll probably bury me by then.` That's the forward-level thinking of Dallas Mavericks GM Nico Harrison. Anywho, here's This Week's Pipin' 🔥⛺️ (Hot 'Tent): 🌟 Is The $500B Stargate Project Fantasy or Reality? 🏆 67th Grammy Awards Recap 👵 AI Granny Designed to Frustrate Scammers 😏 OpenAI Tests AI Persuasion Skills On Reddit 🧠 More big brain stories for your big brain... hashtag # SillyValleyNews hashtag # SVN hashtag # Luka hashtag # Grammys hashtag # Stargate hashtag # News",6m,67,15,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"While OpenAI and Deepseek waste time with meaningless headlines, I've been busy building the perfect AI solution inside my own brain. Meet CorpAI.",6m,1544,63,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"With Sales Kickoffs and National Sales Meetings going on all around the country, I thought I'd resurface this gem to remind people just how vital they are to the success of each organization who hosts them!",6m,4537,222,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"DeepSeek ROCKED Nvidia and the AI markets yesterday... and now everything's back to normal? Maybe because a record number of small investors (including ya boi, even though I consider myself a big, jacked investor. This is NOT financial advice!) bought the Nvidia dip after the company lost $600B in market cap. The largest single day loss for a U.S. company in history. The fact that some people don't even believe DeepSeek's claims of their revolutionary AI models are true makes me think that the tremors of this advancement in AI technology is only beginning. After all, it's Open Source and anyone can see how they do it. Does this mean that the tech giants like Meta and Microsoft don't have to pay as much on AI infrastructure to get ahead? That would be nice because those companies could really use some more cash flow since they only make $15M and $24M per hour, respectively. Read on for more DeepSeek and other big brain news stories this week... This Week's Pipin' 🔥⛺️ (Hot 'Tent) 📉 DeepSeek AI Rocks The Market 🤓 The Microsoft Excel World Championships Brought The Friggin Heat 📺 If Netflix Raises Prices One More Time… Oh Wait, They Already Did 🧠 More pipin' hot knowledge to make you the smartest person in your WFH office... hashtag # SillyValleyNews hashtag # News hashtag # DeepSeek hashtag # Netflix hashtag # OpenAI hashtag # Housing",6m,83,13,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
Things you will NEVER hear on the Sales Floor. EVER!,7m,3963,140,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"People often ask me how I got to where I am today. Long story short, it takes strength, discipline, and about 3 tablespoons of butter. hashtag # Closer hashtag # Sales hashtag # QuotaCrusher hashtag # SalesAreDope",7m,8674,469,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
There's also the former-athlete manager who just calls everyone by their last name...,7m,1612,100,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
No rest for the weary corporate solider. hashtag # SKOszn hashtag # WorkTravel hashtag # CorporateLife hashtag # StillStaysOutTil2am,7m,3930,292,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"Everyone seems to be talking about about Washington, D.C. today. Who knew so many people cared about our Demoted Podcast trip to Colossal, LLC 's SKO last week. And sorry I didn’t post any vids over the weekend. My TikTok was acting hella glitchy on Saturday so that’s on me. It’s all good though cause we’re back now and I have a bunch of Silly Valley stories to share with you today so let’s. get. into. it. This Week's Pipin' 🔥⛺️ (Hot 'Tent) 🦄 Pre-Series A Startup Celebrates 100th Hire with Company Offsite in Bali 🕺 TikTok Back Like It Never Left 🐝 1 Year After Leaving Bumble, CEO Returns as CEO 🧠 More insightful insights into the most important stories of the week... hashtag # TikTok hashtag # Bumble hashtag # SillyValley hashtag # SillyValleyNews hashtag # News",7m,48,8,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"Words can't begin to describe what's happening in LA right now. During times like these it’s harder to write comedic takes and find humor. Then again, that’s why comedy exists in the first place. To make the world we live in a little more palatable and happy. Even, or especially, when things are hard. That being said, if you want to stay serious for a second and help wildfire victims, Brea Burkholz - a spokesperson for Direct Relief, a California-based nonprofit that provides medical resources for disaster recovery - says “If you can make a direct connection to a family who is in need, that is a much better approach, because you know exactly who it’s going to and there’s a place for it.” But if you’re still looking for ways to support the fire victims, check out this resource provided by LAist. And now, the Silly Valley News must go on… This Week's Pipin' 🔥⛺️ (Hot 'Tent): 👩‍🚒 Non-Profit App, Watch Duty , Doing The Lord's Work in LA ⚖️ HR Startup Deel Accused of Money Laundering 📺 Venu Sports: The Quibi of Sports Streaming Services 🧠 More nuggets of knowledge for you water cooler geniuses... hashtag # SillyValleyNews hashtag # SVN hashtag # California hashtag # Deel hashtag # VenuSports hashtag # BlueOrigin hashtag # News",7m,63,1,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"New Year's Resolutions are like sales forecasts. Go big and hope everyone forgets what you committed to. Thankfully, I'm heading into 2025 fresh off an unplugged, family vacation in Hawaii. There is not a more beautiful place to be sick as a friggin dog for the week... unfortunately, kind of takes the paradise out of the place. Anyways back to being healthy just in time for CES with Lenovo in Vegas - lucky me! With the new year, it feels like it’s the right time to announce the new and improved moi. I’ve been working with the great team over at NoBoringDesign on a brand refresh that I'm excited to share with all of you. From my website to my icons across all platforms, you’ll see we’ve taken the Corp universe to the next level. Let's start off this year by getting our brains big as heck. Here's... This Week's Pipin' 🔥⛺️ (Hot 'Tent) 👂 Apple Pays $95M in Siri Eavesdropping Lawsuit 🤖 Meta Deletes AI Accounts After Backlash ✈️ JetBlue Fined $2M for Chronically Delayed Flights 🧠 More big brain news for your big brains... hashtag # SillyValleyNews hashtag # SVN hashtag # Meta hashtag # JetBlue hashtag # Siri hashtag # SurgeonGeneral hashtag # News",7m,51,3,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
"2024 recap post (+2025 sneak peak) coming to you from the beach in Hawaii. The start of a new year always feels like a great opportunity to look back and reflect. So with a Paper Crane (cocktail) in hand and waves rolling in, I've sat my juicy cheeks down to reflect on 2024. My first thought? What an epic year, and how damn grateful I am to be “Corp”.  So let me start this reflection with a genuine shout-out to all of you - my sales savages and Linkedin homies. Everyone who has smashed that like-button or shared a post of mine – Y’all are truly the best and I appreciate you. Next thought? I ACTUALLY achieved some of my 2024 goals. The same goals I wrote on stupid little post-it notes. This biggest one being that I got to appear in a global TV ad during the Olympics with the legendary Matthew McConaughey. Shoutout to Ashlyn and Marissa at Salesforce for making that happen. I also got to act alongside The Office legend Andy Buckley and Microsoft Sales Queen Deb Cupp . They say don’t meet your heroes, but Andy & Deb were some of the most down to earth people I’ve ever met! Speaking of memorable 2024 partners - I’m grateful to the 50+ brand partners that hired your boy this year.  Special shout out to Lenovo ’s team ( Hollyn Phelps ) and the crews over at Runway , Engine and Docusign . Love the creative energy you bring to the table. Then there was the Demoted Podcast . Natalie and I wanted to create a new show around honest, unfiltered workplace discussion. Our goal was 40 episodes and we published 47! We hit over a million listens and are fired up to start bringing on guests in 2025! Oh, we also hosted our first live show with Henry Schuck and ZoomInfo . On the personal side, I went to Portugal with my wife, Becca. We hadn’t taken a true vacation in several years and so spending 10 days roaming around Portugal was the perfect opportunity to reset and step away from the content game. Side note: Portugal is my new favorite country and I have tons of recs if you want them. Lastly, I really wanted to do a brand refresh both for myself and Corporate Bro. I work on so many random projects (Sales Are Dope Movie, Corp Capital , Corp Classic, Silly Valley News etc.) and I was having a really hard time unifying them on a brand level. Enter Eli Rubel and the team at NoBoringDesign . Together we spent the last 5 months working together on a new and improved Ross + Corporate Bro brand unification project. It was a long and difficult process because we needed to get it right – and they certainly got it right. So if you see new banners, new logos, new colors and a whole brand new website, and you’re like “woah Corp, that’s friggin’ sweet! Who did that?!” Well folks, it was NoBoringDesign . So yeah, hashtag # NewYearNewMe . Happy 2025 everyone. Hope you all hit quota and that all your dreams come true. I’d say “THIS IS OUR YEAR!” but last time I said that it had just turned to 2020… So yeah, I’ll avoid saying that for now. Everyone is back at zero. One Luv, Corp",7m,495,41,0,https://www.linkedin.com/in/corporatebro?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAgDeQsBOjf1PW9WshszVGXT5gMsD6kYufU
